"property_id","PostID","Offices","Agents","Board","ListingID","DdfListingID","LastUpdated","Latitude","Longitude","GeoLastUpdated","GeoSource","AmmenitiesNearBy","CommunicationType","CommunityFeatures","Crop","EquipmentType","Easement","FarmType","Features","IrrigationType","Lease","LeasePerTime","LeasePerUnit","LeaseTermRemaining","LeaseTermRemainingFreq","LeaseType","ListingContractDate","LiveStockType","LoadingType","LocationDescription","Machinery","MaintenanceFee","MaintenanceFeePaymentUnit","MaintenanceFeeType","ManagementCompany","OwnershipType","ParkingSpaceTotal","Plan","PoolType","PoolFeatures","Price","PricePerTime","PricePerUnit","PropertyType","PublicRemarks","RentalEquipmentType","RightType","RoadType","StorageType","Structure","SignType","TransactionType","TotalBuildings","ViewType","WaterFrontType","WaterFrontName","AdditionalInformationIndicator","ZoningDescription","ZoningType","MoreInformationLink","BusinessType","BusinessSubType","EstablishedDate","Franchise","Name","OperatingSince","BathroomTotal","BedroomsAboveGround","BedroomsBelowGround","BedroomsTotal","Age","Amenities","Amperage","Anchor","Appliances","ArchitecturalStyle","BasementDevelopment","BasementFeatures","BasementType","CeilingHeight","CeilingType","ClearCeilingHeight","ConstructedDate","ConstructionMaterial","ConstructionStatus","ConstructionStyleAttachment","ConstructionStyleOther","ConstructionStyleSplitLevel","CoolingType","ExteriorFinish","FireProtection","FireplaceFuel","FireplacePresent","FireplaceTotal","FireplaceType","Fixture","FlooringType","FoundationType","HalfBathTotal","HeatingFuel","HeatingType","RenovatedDate","RoofMaterial","RoofStyle","StoriesTotal","SizeExterior","SizeInterior","SizeInteriorFinished","StoreFront","TotalFinishedArea","Type","UnitType","UtilityPower","UtilityWater","VacancyRate","SizeTotal","SizeTotalText","SizeFrontage","AccessType","Acreage","LandAmenities","ClearedTotal","CurrentUse","Divisible","FenceTotal","FenceType","FrontsOn","LandDisposition","LandscapeFeatures","PastureTotal","Sewer","SizeDepth","SizeIrregular","SoilEvaluation","SoilType","SurfaceWater","TiledTotal","TopographyType","StreetAddress","AddressLine1","AddressLine2","StreetNumber","StreetName","StreetSuffix","StreetDirectionSuffix","UnitNumber","City","Province","PostalCode","Country","AdditionalStreetInfo","CommunityName","Neighbourhood","Subdivision","Utilities","Parking","OpenHouse","LiveStream","AlternateURL","CustomListing","Sold"
"738079","112232","48613","1396934","32","25173425","23000394","2024-01-31 15:02:31","42.4034042","-82.1846619","2024-01-31 15:15:12","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,"Downtown across from Bus Depot",NULL,NULL,NULL,NULL,NULL,"Leasehold",NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","Second floor suite for lease - approx. 700 sq ft. (gross) ready to move in immediately $20.00 sq ft is all inclusive. (water, hydro ,taxes, building insurance, common maintenance.) Central Downtown Chatham Executive office building. Ample designated and municipal parking. Elevator and Handicap accessible. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"UC(CBD)",NULL,"https://www.realtor.ca/real-estate/25173425/40-centre-street-chatham",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1976",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"300 sqft","300 sqft",NULL,NULL,"300 sqft",NULL,NULL,NULL,NULL,NULL,NULL,"0X",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0X",NULL,NULL,NULL,NULL,NULL,"40 Centre STREET","40 Centre STREET",NULL,"40","Centre","Street",NULL,NULL,"chatham","Ontario","N7M5W3","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"768640","298480","48713","2017220","34","26479938","24001980","2024-02-05 18:05:52","42.30008","-83.01654","2024-02-05 18:17:20","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"219000.00",NULL,NULL,"Vacant Land","FUTURE RESIDENTIAL BUILDING LOT 150FT X 105FT IN PRIME SOUTH WINDSOR LOCATION, CLOSE TO UNIVERSITY OF WINDSOR, HIGHWAYS,US BORDER, BRIDGE, SHOPPING, SCHOOLS AND MOSQUE. PROPERTY TO BE VERIFIED BY BUYER FOR ALL SERVICES AND ANY OTHER RESTRICTION FOR DEVELOPMENT FROM THE CITY OF WINDSOR. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"PD.1",NULL,"https://www.realtor.ca/real-estate/26479938/vl-st-clair-avenue-windsor",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"150 FT 105 FT",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"See remarks",NULL,"150 FT 105 FT",NULL,NULL,NULL,NULL,NULL,"V/L ST. CLAIR AVENUE","V/L ST. CLAIR AVENUE",NULL,"V/L","ST. CLAIR","Avenue",NULL,NULL,"windsor","Ontario","A0A0A0","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"781366","263128","79972","2136408","35","26414256","2114812","2024-02-07 17:25:57","46.5454445","-80.8884888","2024-02-07 18:13:38","ddf","Airport",NULL,"Quiet Area",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"59900.00",NULL,NULL,"Vacant Land","If you’re seeking peace and tranquility but don’t want to travel outside of town, this 40 acre parcel offers the opportunity to go off-the-grid without leaving the city. Uncleared and undisturbed, this land provides the outdoor enthusiast with a true off-grid experience. Whether you’re an avid hunter, camper, snow-shoer, or just someone looking to spend more time outside, this property is an excellent place to embrace the northern lifestyle and soak in all the beauty that Northern Ontario has to offer. Please note that the property is likely to be accessed by foot or off-road vehicle, as there is no public road leading directly to the property. For more information, please contact the listing agent or your realtor. (Please do not access the property before speaking to the listing agent or your realtor.) (id:50029)",NULL,NULL,"No thru road",NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RU, M4",NULL,"https://www.realtor.ca/real-estate/26414256/con-2-lot-7-pcl-48092-falconbridge",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"None",NULL,NULL,"1,367 X 1334.33|10 - 50 acres",NULL,"Unknown","true","Airport",NULL,NULL,NULL,NULL,"Not fenced",NULL,NULL,NULL,NULL,NULL,NULL,"1,367 X 1334.33",NULL,"Unknown",NULL,NULL,NULL,"Con 2 Lot 7 PCL 48092","Con 2 Lot 7 PCL 48092",NULL,NULL,NULL,NULL,NULL,NULL,"falconbridge","Ontario","P3L1E8","Canada",NULL,NULL,NULL,NULL,"[]","{""Name"":""None""}","[]","[]","[]","0","0"
"786572","147864","48685","1397526","34","11689647","1003318","2024-02-08 15:06:21","42.0965691","-83.1099854","2024-02-08 16:13:43","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","WALMART/LCBO SITE HAS VACANT SOURCE STORE SITE AVAILABLE. 3,000 SQ FT. JOIN A THRIVING RETAIL PLAZA WITH THE DRAW OF WAL-MART, A NEW LCBO STORE, FITNESS CENTER AND MUCH, MUCH MORE. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"CD1",NULL,"https://www.realtor.ca/real-estate/11689647/400-sandwich-amherstburg",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2008",NULL,NULL,NULL,NULL,NULL,"Air Conditioned",NULL,"Partial Sprinkler System",NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Forced air, Heat Recovery Ventilation (HRV)",NULL,NULL,NULL,NULL,NULL,"3000.0000",NULL,NULL,"3000 sqft",NULL,NULL,NULL,"Municipal water",NULL,NULL,"220000 SQ FT",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"220000 SQ FT",NULL,NULL,NULL,NULL,NULL,"400 SANDWICH","400 SANDWICH",NULL,"400","SANDWICH",NULL,NULL,NULL,"amherstburg","Ontario","N9V3L4","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"807422","320198","87589","1433215","91","26530369","TB240304","2024-02-20 17:21:43","46.62972","-84.52083","2024-02-20 21:28:26","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-02-17",NULL,NULL,"Turn right on Hwy 628 - property on right-hand side between Hwy 11/17 & Cantley Drive.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"99900.00",NULL,NULL,"Vacant Land","12.5 acres in a good location in Red Rock. Close to the Trans Canada Highway. Fronting on Cantley Drive + backing onto Hwy 11/17 (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26530369/w-12-lt-5-cantley-drive-red-rock-red-rock",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"None",NULL,"12.5 ac|10 - 49.99 acres","12.5 ac|10 - 49.99 acres","362.0000","Road access","true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"No sewage system",NULL,"12.5",NULL,NULL,NULL,NULL,NULL,"W 1/2 Lt 5 Cantley Drive","W 1/2 Lt 5 Cantley Drive",NULL,NULL,NULL,NULL,NULL,NULL,"red rock","Ontario","P0T2P0","Canada",NULL,"Red Rock",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"810028","27438","284572","1987890","91","25166865","TB230027","2024-02-13 06:18:22","48.7213973004078","-94.5516404698364","2024-02-20 21:39:24","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-01-06",NULL,NULL,"TURN OFF ATWOOD/HWY 11 ONTO TOWER RD, DRIVE NEXT BLOCK TO ALICE ST AND TURN RIGHT AND DRIVE TO SIGN.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"24900.00",NULL,NULL,"Vacant Land","Looking for a larger than normal, 132' x 132' building lot? This parcel is located within the town limits with town services in a very quiet area with only a couple neighbors! All town amenities are blocks away, including school, hospital, businesses and main dock and snowmobile trail. Go for a drive and check it out! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/25166865/709-alice-st-rainy-river-rainy-river",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre","132.0000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system","132 ft",NULL,NULL,NULL,NULL,NULL,NULL,"709 ALICE ST","709 ALICE ST",NULL,NULL,NULL,NULL,NULL,NULL,"rainy river","Ontario","P0W1L0","Canada",NULL,"RAINY RIVER",NULL,NULL,"{""Utility"":[{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[]","[]","[]","[]","0","0"
"810959","237865","284572","2130267","91","26374521","TB233623","2024-02-13 06:19:13","49.8056","-93.30999","2024-02-20 21:42:40","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-12-22",NULL,NULL,"HEAD SOUTH DOWN WALDHOF ROAD OFF HWY 17 TO BEAVER TRAIL ROAD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1300000.00",NULL,NULL,"Other","Welcome to Bear Trail Resort, a purpose-built fishing retreat on the tranquil shores of Eagle Lake. With multiple cabins and a charming lakeside setting, this expansive property, spanning 52 acres, invites you to script a new chapter as a fishing resort or realize your unique vision. Imagine enhancing Bear Trail into a classic fishing retreat, where the lure of angling blends seamlessly with the serene beauty of Eagle Lake. Alternatively, explore the potential of cultivating this space into a thriving business, leveraging the lasting charm, and the opportunity for a fresh start. Whether you're drawn to the timeless appeal of a fishing resort or envision a new business venture by Eagle Lake, Bear Trail Resort welcomes you to shape its next chapter. Seize the opportunity to breathe fresh life into this welcoming spot, creating your version of an ideal fishing haven or laying the foundation for an exciting journey ahead. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","EAGLE LAKE",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26374521/215-bear-trail-lodge-vermillion-bay-vermillion-bay",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52 ac|51 - 100 acres","52 ac|51 - 100 acres","839.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52",NULL,NULL,NULL,NULL,NULL,"215 BEAR TRAIL LODGE","215 BEAR TRAIL LODGE",NULL,NULL,NULL,NULL,NULL,NULL,"vermillion bay","Ontario","P0V2V0","Canada",NULL,"VERMILLION BAY",NULL,NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/8s3GfgFuBJA""}","0","0"
"811021","32984","61534","1468453","91","23748605","TB213098","2024-02-13 04:23:56","49.7954979","-92.8466034","2024-02-20 21:42:56","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2021-10-19",NULL,NULL,"West on Highway 17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"64500.00",NULL,NULL,"Other","A 125 x 161 ft. vacant commercial lot on Highway 17 on the West side of the city.  All city services are available.  Lot is right next to a small creek with foot bridge.  Large open field is located just behind lot. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/23748605/275-grand-trunk-ave-dryden-dryden",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20125.0000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"under 1/2 acre","125.0000",NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"275 Grand Trunk AVE","275 Grand Trunk AVE",NULL,NULL,NULL,NULL,NULL,NULL,"dryden","Ontario","P8N2X3","Canada",NULL,"Dryden",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"811139","237877","284572","2130267","91","26374500","TB233622","2024-02-13 06:19:13","49.86038","-93.38934","2024-02-20 21:43:22","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-12-22",NULL,NULL,"HEAD SOUTH DOWN WALDHOF ROAD OFF HWY 17 TO BEAVER TRAIL ROAD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1300000.00",NULL,NULL,"Recreational","Welcome to Bear Trail Resort, a purpose-built fishing retreat on the tranquil shores of Eagle Lake. With multiple cabins and a charming lakeside setting, this expansive property, spanning 52 acres, invites you to script a new chapter as a fishing resort or realize your unique vision. Imagine enhancing Bear Trail into a classic fishing retreat, where the lure of angling blends seamlessly with the serene beauty of Eagle Lake. Alternatively, explore the potential of cultivating this space into a thriving business, leveraging the lasting charm, and the opportunity for a fresh start. Whether you're drawn to the timeless appeal of a fishing resort or envision a new business venture by Eagle Lake, Bear Trail Resort welcomes you to shape its next chapter. Seize the opportunity to breathe fresh life into this welcoming spot, creating your version of an ideal fishing haven or laying the foundation for an exciting journey ahead. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","EAGLE LAKE",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26374500/215-bear-trail-lodge-vermilion-bay-vermilion-bay",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"Bungalow",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Link",NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52 ac|51 - 100 acres","52 ac|51 - 100 acres","839.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52",NULL,NULL,NULL,NULL,NULL,"215 BEAR TRAIL LODGE","215 BEAR TRAIL LODGE",NULL,NULL,NULL,NULL,NULL,NULL,"vermilion bay","Ontario","P0V2V0","Canada",NULL,"VERMILION BAY","Vermilion Bay",NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/8s3GfgFuBJA""}","0","0"
"811180","33890","52504","1973253,2129761","91","22338766","TB202209","2024-02-13 04:23:55","48.8361969","-87.5195923","2024-02-20 21:43:31","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2020-09-09",NULL,NULL,"EXIT AT ROSSPORT FROM TRANS CANADA HWY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"49000.00",NULL,NULL,"Vacant Land","Nicol Island forms a snug harbour with the former fishing village of Rossport. Located on the north coast of Lake Superior, two hours east of Thunder Bay and in the heart of the Lake Superior National Marine Conservation Area. It is accessible by causeway right next to the Trans-Canada Highway. Enjoy fishing, sailing, kayaking or swimming on the pristine beaches. Many choices of both waterfront lots and middle island lots with spectacular Lake Superior vistas. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/22338766/lot-10b-nicol-island-rossport-rossport",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lake/River Water Intake",NULL,"0.9 ac|1/2 - 1 acre","0.9 ac|1/2 - 1 acre","197.0000",NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.9",NULL,NULL,NULL,NULL,NULL,"LOT 10B NICOL ISLAND","LOT 10B NICOL ISLAND",NULL,NULL,NULL,NULL,NULL,NULL,"rossport","Ontario","P0T2R0","Canada",NULL,"ROSSPORT",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/_4qlmgdkXdM""}","0","0"
"811295","34439","52504","1973253,2129761","91","22337642","TB202216","2024-02-13 04:23:55","48.8361969","-87.5195923","2024-02-20 21:43:54","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2020-09-09",NULL,NULL,"EXIT AT ROSSPORT FROM TRANS CANADA HWY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"99000.00",NULL,NULL,"Vacant Land","Nicol Island forms a snug harbour with the former fishing village of Rossport. Located on the north coast of Lake Superior, two hours east of Thunder Bay and in the heart of the Lake Superior National Marine Conservation Area. It is accessible by causeway right next to the Trans-Canada Highway. Enjoy fishing, sailing, kayaking or swimming on the pristine beaches. Many choices of both waterfront lots and middle island lots with spectacular Lake Superior vistas. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/22337642/lot-23b-nicol-island-rossport-rossport",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lake/River Water Intake",NULL,"1.35 ac|1 - 3 acres","1.35 ac|1 - 3 acres","328.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.35",NULL,NULL,NULL,NULL,NULL,"LOT 23B NICOL ISLAND","LOT 23B NICOL ISLAND",NULL,NULL,NULL,NULL,NULL,NULL,"rossport","Ontario","P0T2R0","Canada",NULL,"ROSSPORT",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/_4qlmgdkXdM""}","0","0"
"811296","34440","52504","1973253,2129761","91","22337640","TB202213","2024-02-13 04:23:55","48.8361969","-87.5195923","2024-02-20 21:43:54","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2020-09-09",NULL,NULL,"EXIT AT ROSSPORT FROM TRANS CANADA HWY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"59000.00",NULL,NULL,"Vacant Land","Nicol Island forms a snug harbour with the former fishing village of Rossport. Located on the north coast of Lake Superior, two hours east of Thunder Bay and in the heart of the Lake Superior National Marine Conservation Area. It is accessible by causeway right next to the Trans-Canada Highway. Enjoy fishing, sailing, kayaking or swimming on the pristine beaches. Many choices of both waterfront lots and middle island lots with spectacular Lake Superior vistas. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/22337640/lot-21b-nicol-island-rossport-rossport",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lake/River Water Intake",NULL,"0.9 ac|1/2 - 1 acre","0.9 ac|1/2 - 1 acre","131.0000",NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.9",NULL,NULL,NULL,NULL,NULL,"LOT 21B NICOL ISLAND","LOT 21B NICOL ISLAND",NULL,NULL,NULL,NULL,NULL,NULL,"rossport","Ontario","P0T2R0","Canada",NULL,"ROSSPORT",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/_4qlmgdkXdM""}","0","0"
