"property_id","PostID","Offices","Agents","Board","ListingID","DdfListingID","LastUpdated","Latitude","Longitude","GeoLastUpdated","GeoSource","AmmenitiesNearBy","CommunicationType","CommunityFeatures","Crop","EquipmentType","Easement","FarmType","Features","IrrigationType","Lease","LeasePerTime","LeasePerUnit","LeaseTermRemaining","LeaseTermRemainingFreq","LeaseType","ListingContractDate","LiveStockType","LoadingType","LocationDescription","Machinery","MaintenanceFee","MaintenanceFeePaymentUnit","MaintenanceFeeType","ManagementCompany","OwnershipType","ParkingSpaceTotal","Plan","PoolType","PoolFeatures","Price","PricePerTime","PricePerUnit","PropertyType","PublicRemarks","RentalEquipmentType","RightType","RoadType","StorageType","Structure","SignType","TransactionType","TotalBuildings","ViewType","WaterFrontType","WaterFrontName","AdditionalInformationIndicator","ZoningDescription","ZoningType","MoreInformationLink","BusinessType","BusinessSubType","EstablishedDate","Franchise","Name","OperatingSince","BathroomTotal","BedroomsAboveGround","BedroomsBelowGround","BedroomsTotal","Age","Amenities","Amperage","Anchor","Appliances","ArchitecturalStyle","BasementDevelopment","BasementFeatures","BasementType","CeilingHeight","CeilingType","ClearCeilingHeight","ConstructedDate","ConstructionMaterial","ConstructionStatus","ConstructionStyleAttachment","ConstructionStyleOther","ConstructionStyleSplitLevel","CoolingType","ExteriorFinish","FireProtection","FireplaceFuel","FireplacePresent","FireplaceTotal","FireplaceType","Fixture","FlooringType","FoundationType","HalfBathTotal","HeatingFuel","HeatingType","RenovatedDate","RoofMaterial","RoofStyle","StoriesTotal","SizeExterior","SizeInterior","SizeInteriorFinished","StoreFront","TotalFinishedArea","Type","UnitType","UtilityPower","UtilityWater","VacancyRate","SizeTotal","SizeTotalText","SizeFrontage","AccessType","Acreage","LandAmenities","ClearedTotal","CurrentUse","Divisible","FenceTotal","FenceType","FrontsOn","LandDisposition","LandscapeFeatures","PastureTotal","Sewer","SizeDepth","SizeIrregular","SoilEvaluation","SoilType","SurfaceWater","TiledTotal","TopographyType","StreetAddress","AddressLine1","AddressLine2","StreetNumber","StreetName","StreetSuffix","StreetDirectionSuffix","UnitNumber","City","Province","PostalCode","Country","AdditionalStreetInfo","CommunityName","Neighbourhood","Subdivision","Utilities","Parking","OpenHouse","LiveStream","AlternateURL","CustomListing","Sold"
"1983369","503386","76849","1938216","16","26882185","40586789","2024-06-25 11:38:41","43.43922736","-80.52456428","2024-06-25 12:17:11","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Southern exposure, Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"423.93","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"649900.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceiling on second level; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free second level; and ERV and air conditioning for proper ventilation. This is one of the premier units in the development, featuring two primary bedrooms. One of the bedrooms boasts a wall-to-wall closet and a private balcony. The other bedroom boasts a walk-in closet with natural lighting. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882185/42-hazelglen-drive-unit-11-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2","2",NULL,"2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,NULL,NULL,"None",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding","Smoke Detectors",NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Baseboard heaters, Forced air",NULL,NULL,NULL,NULL,NULL,"1118 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 11","42 HAZELGLEN Drive Unit# 11",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983370","503444","76849","1938216","16","26882182","40586791","2024-06-25 11:38:41","43.4391962","-80.52454282","2024-06-25 12:17:11","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Southern exposure, Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"376.20","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"567000.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceilings on both levels; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free main level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882182/42-hazelglen-drive-unit-12-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2",NULL,"2","2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,"Finished",NULL,"Full (Finished)",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding","Smoke Detectors",NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,"993 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 12","42 HAZELGLEN Drive Unit# 12",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983371","503390","76849","1938216","16","26882179","40586985","2024-06-25 11:38:41","43.43924294","-80.52452136","2024-06-25 12:17:12","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"365.59","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"552900.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceilings on both levels; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free main level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882179/42-hazelglen-drive-unit-13-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2",NULL,"2","2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,"Finished",NULL,"Full (Finished)",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding","Smoke Detectors",NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,"965 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 13","42 HAZELGLEN Drive Unit# 13",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983372","503392","76849","1938216","16","26882176","40587004","2024-06-25 11:38:40","43.43925852","-80.52456428","2024-06-25 12:17:12","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"406.13","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"618500.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceiling on second level; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free second level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882176/42-hazelglen-drive-unit-14-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2","2",NULL,"2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,NULL,NULL,"None",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding",NULL,NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Baseboard heaters, Forced air",NULL,NULL,NULL,NULL,NULL,"1072 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 14","42 HAZELGLEN Drive Unit# 14",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983373","503447","76849","1938216","16","26882170","40587383","2024-06-25 11:38:40","43.43925852","-80.52456428","2024-06-25 12:17:12","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"409.53","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"623900.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceiling on second level; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free second level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882170/42-hazelglen-drive-unit-15-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2","2",NULL,"2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,NULL,NULL,"None",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding",NULL,NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Baseboard heaters, Forced air",NULL,NULL,NULL,NULL,NULL,"1081 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 15","42 HAZELGLEN Drive Unit# 15",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983374","503448","76849","1938216","16","26882168","40587390","2024-06-25 11:38:40","43.43924294","-80.52454282","2024-06-25 12:17:13","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"371.27","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"560900.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceilings on both levels; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free main level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882168/42-hazelglen-drive-unit-16-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2",NULL,"2","2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,"Finished",NULL,"Full (Finished)",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding",NULL,NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,"980 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 16","42 HAZELGLEN Drive Unit# 16",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983375","503398","76849","1938216","16","26882165","40587392","2024-06-25 11:38:39","43.43924294","-80.52452136","2024-06-25 12:17:13","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"365.59","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"552900.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceilings on both levels; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free main level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882165/42-hazelglen-drive-unit-17-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2",NULL,"2","2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,"Finished",NULL,"Full (Finished)",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding","Smoke Detectors",NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,"965 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 17","42 HAZELGLEN Drive Unit# 17",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983377","503441","76849","1938216","16","26882196","40586758","2024-06-25 11:38:42","43.43924294","-80.52456428","2024-06-25 12:17:15","ddf","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"407.64","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"618700.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceiling on second level; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free second level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882196/42-hazelglen-drive-unit-7-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2","2",NULL,"2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,NULL,NULL,"None",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding","Smoke Detectors",NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Baseboard heaters, Forced air",NULL,NULL,NULL,NULL,NULL,"1076 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 7","42 HAZELGLEN Drive Unit# 7",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983379","503445","76849","1938216","16","26882199","40586739","2024-06-25 11:38:43","43.43922736","-80.52452136","2024-06-25 12:17:16","ddf","Golf Nearby, Hospital, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,"Water Heater",NULL,NULL,"Balcony, Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-05-11",NULL,NULL,"Turn onto Hazelglen Dr. from Victoria St. S. Lands are at intersection of Hazelglen Dr. and Mooregate Cres.",NULL,"371.27","Monthly","Insurance, Landscaping, Property Management",NULL,"Condominium","1",NULL,NULL,NULL,"558600.00",NULL,NULL,"Single Family","Introducing Hazel Hills Condos, a new and vibrant stacked townhome community to be proudly built by A & F Greenfield Homes Ltd. There will be 20 two-bedroom units available in this exclusive collection, ranging from 965 to 1,118 sq. ft. The finish selections will blow you away, including 9 ft. ceilings on both levels; designer kitchen cabinetry with quartz counters; a stainless steel appliance package valued at over $6,000; carpet-free main level; and ERV and air conditioning for proper ventilation. Centrally located in the Victoria Hills neighbourhood of Kitchener, parks, trails, shopping, and public transit are all steps away. One parking space is included in the purchase price. Offering a convenient deposit structure of 10%, payable over a 90-day period. All that it takes is $1,000 to reserve your unit today! Occupancy expected Fall 2025. Contact Listing Agent for more information. (id:50029)","Water Heater",NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"RES-5",NULL,"https://www.realtor.ca/real-estate/26882199/42-hazelglen-drive-unit-4-kitchener",NULL,NULL,NULL,NULL,NULL,NULL,"2",NULL,"2","2",NULL,NULL,NULL,NULL,"Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",NULL,"Finished",NULL,"Full (Finished)",NULL,NULL,NULL,NULL,NULL,NULL,"Attached",NULL,NULL,"Central air conditioning","Brick Veneer, Vinyl siding","Smoke Detectors",NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete","1",NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,"980 sqft",NULL,NULL,NULL,"Row / Townhouse",NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false","Golf Nearby, Hospital, Place of Worship, Public Transit, Shopping",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 HAZELGLEN Drive Unit# 4","42 HAZELGLEN Drive Unit# 4",NULL,"42","HAZELGLEN","Drive",NULL,NULL,"kitchener","Ontario","N2M2E2","Canada",NULL,NULL,NULL,"323 - Victoria Hills","[]","[]","[]","[]","[]","0","0"
"1983571","616204","279671","1934575","35","27073869","2117536","2024-06-21 12:42:57","49.25014","-84.49983","2024-06-25 13:11:57","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"259000.00",NULL,NULL,"Vacant Land","Welcome to 'Green Bay Shores' on Lake Manitou. Build your dream home amongst the hardwoods, with one of the best sunset views possible. Lake Manitou is very sought after, and features some of the best fishing and boating in the area. Your new build will have amazing views across Green Bay, with the 'Cup and Saucer' escarpment in the distance. There is a building area cleared and hydro is on site. Call for details! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront on lake","Lake Manitou",NULL,"SR",NULL,"https://www.realtor.ca/real-estate/27073869/lot-4-green-bay-shores-nemi",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"None",NULL,"150.0000|1 - 3 acres","150.0000|1 - 3 acres",NULL,NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"150",NULL,NULL,NULL,NULL,NULL,"Lot 4 Green Bay Shores","Lot 4 Green Bay Shores",NULL,NULL,NULL,NULL,NULL,NULL,"nemi","Ontario","P0P1K0","Canada",NULL,NULL,NULL,NULL,"[]","{""Name"":""Other""}","[]","[]","[]","0","0"
